"CaseId";"EventName";"Timestamp"
"10443";"Receive Delivery Confirmation";"2017-09-16T12:55:53"
"10444";"Receive Customer Order";"2017-07-17T04:27:28"
"10444";"Receive Payment";"2017-07-19T14:37:50"
"10444";"Send T-shirt to Printing";"2017-07-19T20:57:21"
"10444";"T-shirt Printed";"2017-07-24T21:54:37"
"10444";"Receive T-shirt from Printing";"2017-07-26T02:27:31"
"10444";"Ship Goods Standard";"2017-07-28T07:55:22"
"10444";"Receive Delivery Confirmation";"2017-08-11T00:58:11"
"10445";"Receive Customer Order";"2017-08-13T13:15:34"
"10445";"Receive Payment";"2017-08-17T05:03:48"
"10445";"Send T-shirt to Printing";"2017-08-17T11:20:17"
"10445";"T-shirt Printed";"2017-08-22T18:03:17"
"10445";"Receive T-shirt from Printing";"2017-08-26T12:09:17"
"10445";"Ship Goods Standard";"2017-08-27T10:06:45"
"10445";"Receive Delivery Confirmation";"2017-09-08T15:00:57"
"10446";"Receive Customer Order";"2017-07-16T02:57:43"
"10446";"Receive Payment";"2017-07-18T11:50:18"
"10446";"Send T-shirt to Printing";"2017-07-19T02:26:59"
"10446";"T-shirt Printed";"2017-07-22T01:16:46"
"10446";"Receive T-shirt from Printing";"2017-07-25T23:35:57"
"10446";"Ship Goods Standard";"2017-07-29T05:37:25"
"10446";"Receive Delivery Confirmation";"2017-08-08T14:23:15"
"10447";"Receive Customer Order";"2017-07-10T06:12:55"
"10447";"Receive Payment";"2017-07-12T10:38:07"
"10447";"Send T-shirt to Printing";"2017-07-13T20:16:44"
"10447";"T-shirt Printed";"2017-07-16T06:11:42"
"10447";"Receive T-shirt from Printing";"2017-07-20T04:24:52"
"10447";"Ship Goods Standard";"2017-07-22T04:15:40"
"10447";"Receive Delivery Confirmation";"2017-08-07T15:24:55"
"10448";"Receive Customer Order";"2017-07-12T04:44:37"
"10448";"Receive Payment";"2017-07-15T21:45:51"
"10448";"Send T-shirt to Printing";"2017-07-18T05:04:24"
"10448";"T-shirt Printed";"2017-07-20T13:55:41"
"10448";"Receive T-shirt from Printing";"2017-07-24T06:08:09"
"10448";"Ship Goods Standard";"2017-07-26T04:33:09"
"10448";"Receive Delivery Confirmation";"2017-08-14T06:38:16"
"10449";"Receive Customer Order";"2017-08-12T01:53:16"
"10449";"Receive Payment";"2017-08-14T19:36:07"
"10449";"Send T-shirt to Printing";"2017-08-15T16:21:00"
"10449";"T-shirt Printed";"2017-08-20T00:16:03"
"10449";"Receive T-shirt from Printing";"2017-08-21T03:40:31"
"10449";"Ship Goods Standard";"2017-08-23T04:27:58"
"10449";"Receive Delivery Confirmation";"2017-09-01T08:43:02"
"10450";"Receive Customer Order";"2017-08-01T05:28:33"
"10450";"Receive Payment";"2017-08-02T08:17:55"
"10450";"Send T-shirt to Printing";"2017-08-03T08:17:12"
"10450";"T-shirt Printed";"2017-08-08T06:53:30"
"10450";"Receive T-shirt from Printing";"2017-08-11T03:56:25"
"10450";"Ship Goods Standard";"2017-08-13T03:21:07"
"10450";"Receive Delivery Confirmation";"2017-08-20T00:14:59"
"10451";"Receive Customer Order";"2017-09-14T11:48:33"
"10451";"Receive Payment";"2017-09-16T13:24:38"
"10451";"Send T-shirt to Printing";"2017-09-19T00:14:14"
"10451";"T-shirt Printed";"2017-09-20T09:39:05"
"10451";"Receive T-shirt from Printing";"2017-09-22T03:39:09"
"10451";"Ship Goods Standard";"2017-09-26T11:11:50"
"10451";"Receive Delivery Confirmation";"2017-10-06T08:55:03"
"10452";"Receive Customer Order";"2017-07-04T15:17:55"
"10452";"Receive Payment";"2017-07-09T05:24:51"
"10452";"Send T-shirt to Printing";"2017-07-11T13:06:23"
"10452";"T-shirt Printed";"2017-07-12T07:03:06"
"10452";"Receive T-shirt from Printing";"2017-07-14T06:46:33"
"10452";"Ship Goods Standard";"2017-07-15T17:18:43"
"10452";"Receive Delivery Confirmation";"2017-07-29T00:48:38"
"10453";"Receive Customer Order";"2017-09-14T03:55:48"
"10453";"Receive Payment";"2017-09-16T19:36:24"
"10453";"Send T-shirt to Printing";"2017-09-17T12:27:52"
"10453";"T-shirt Printed";"2017-09-18T11:05:10"
"10453";"Receive T-shirt from Printing";"2017-09-21T16:00:10"
"10453";"Ship Goods Standard";"2017-09-22T16:10:03"
"10453";"Receive Delivery Confirmation";"2017-10-01T22:46:58"
"10454";"Receive Customer Order";"2017-08-22T20:43:57"
"10454";"Receive Payment";"2017-08-27T19:39:54"
"10454";"Send T-shirt to Printing";"2017-08-28T00:18:31"
"10454";"T-shirt Printed";"2017-08-28T22:15:26"
"10454";"Receive T-shirt from Printing";"2017-08-29T10:37:16"
"10454";"Ship Goods Standard";"2017-09-03T09:52:32"
"10454";"Receive Delivery Confirmation";"2017-09-10T17:32:11"
"10455";"Receive Customer Order";"2017-09-19T18:41:20"
"10455";"Receive Payment";"2017-09-22T05:53:59"
"10455";"Send T-shirt to Printing";"2017-09-23T12:39:57"
"10455";"T-shirt Printed";"2017-09-24T18:20:58"
"10455";"Receive T-shirt from Printing";"2017-09-26T12:44:56"
"10455";"Ship Goods Standard";"2017-09-30T15:14:11"
"10455";"Receive Delivery Confirmation";"2017-10-07T14:07:25"
"10456";"Receive Customer Order";"2017-07-27T07:49:02"
"10456";"Receive Payment";"2017-07-31T14:54:00"
"10456";"Send T-shirt to Printing";"2017-08-02T17:05:56"
"10456";"T-shirt Printed";"2017-08-04T09:59:38"
"10456";"Receive T-shirt from Printing";"2017-08-06T02:19:18"
"10456";"Ship Goods Standard";"2017-08-09T06:26:04"
"10456";"Receive Delivery Confirmation";"2017-08-23T21:16:07"
"10457";"Receive Customer Order";"2017-09-11T08:02:50"
"10457";"Receive Payment";"2017-09-14T13:12:58"
"10457";"Send T-shirt to Printing";"2017-09-15T11:40:18"
"10457";"T-shirt Printed";"2017-09-16T22:36:32"
"10457";"Receive T-shirt from Printing";"2017-09-20T14:45:42"
"10457";"Ship Goods Standard";"2017-09-24T06:28:41"
"10457";"Receive Delivery Confirmation";"2017-09-28T13:39:18"
"10458";"Receive Customer Order";"2017-06-30T14:48:44"
"10458";"Receive Payment";"2017-07-03T08:23:05"
"10458";"Send T-shirt to Printing";"2017-07-04T20:04:47"
"10458";"T-shirt Printed";"2017-07-09T13:24:00"
"10458";"Receive T-shirt from Printing";"2017-07-10T21:51:07"
"10458";"Ship Goods Standard";"2017-07-15T09:27:17"
"10458";"Receive Delivery Confirmation";"2017-08-02T05:43:56"
"10459";"Receive Customer Order";"2017-09-12T23:57:17"
"10459";"Receive Payment";"2017-09-17T20:59:46"
"10459";"Send T-shirt to Printing";"2017-09-19T16:14:08"
"10459";"T-shirt Printed";"2017-09-22T02:43:41"
"10459";"Receive T-shirt from Printing";"2017-09-24T01:48:34"
"10459";"Ship Goods Standard";"2017-09-26T05:41:39"
"10459";"Receive Delivery Confirmation";"2017-10-01T05:26:29"
"10460";"Receive Customer Order";"2017-08-28T06:03:00"
"10460";"Receive Payment";"2017-08-29T22:36:29"
"10460";"Send T-shirt to Printing";"2017-09-01T11:16:42"
"10460";"T-shirt Printed";"2017-09-02T10:23:31"
"10460";"Receive T-shirt from Printing";"2017-09-03T14:39:28"
"10460";"Ship Goods Standard";"2017-09-06T21:34:18"
"10460";"Receive Delivery Confirmation";"2017-09-16T14:56:37"
"10461";"Receive Customer Order";"2017-09-25T06:24:38"
"10461";"Receive Payment";"2017-09-28T12:53:29"
"10461";"Send T-shirt to Printing";"2017-09-30T02:49:33"
"10461";"T-shirt Printed";"2017-09-30T20:48:16"
"10461";"Receive T-shirt from Printing";"2017-10-01T10:31:54"
"10461";"Ship Goods Standard";"2017-10-04T21:47:33"
"10461";"Receive Delivery Confirmation";"2017-10-20T17:04:27"
"10462";"Receive Customer Order";"2017-08-28T06:56:28"
"10462";"Receive Payment";"2017-09-01T19:49:08"
"10462";"Send T-shirt to Printing";"2017-09-02T09:46:12"
"10462";"T-shirt Printed";"2017-09-05T15:29:17"
"10462";"Receive T-shirt from Printing";"2017-09-08T23:35:11"
"10462";"Ship Goods Standard";"2017-09-13T13:34:50"
"10462";"Receive Delivery Confirmation";"2017-09-18T08:23:38"
"10463";"Receive Customer Order";"2017-07-15T20:36:24"
"10463";"Receive Payment";"2017-07-18T18:02:23"
"10463";"Send T-shirt to Printing";"2017-07-19T08:03:00"
"10463";"T-shirt Printed";"2017-07-19T17:27:16"
"10463";"Receive T-shirt from Printing";"2017-07-22T02:49:05"
"10463";"Ship Goods Standard";"2017-07-24T11:34:54"
"10463";"Receive Delivery Confirmation";"2017-08-12T01:58:36"
"10464";"Receive Customer Order";"2017-08-10T17:57:29"
"10464";"Receive Payment";"2017-08-13T10:16:22"
"10464";"Send T-shirt to Printing";"2017-08-13T19:15:20"
"10464";"T-shirt Printed";"2017-08-17T01:55:40"
"10464";"Receive T-shirt from Printing";"2017-08-19T11:37:29"
"10464";"Ship Goods Standard";"2017-08-21T12:52:32"
"10464";"Receive Delivery Confirmation";"2017-09-10T02:57:22"
"10465";"Receive Customer Order";"2017-07-03T16:30:57"
"10465";"Receive Payment";"2017-07-06T09:05:57"
"10465";"Send T-shirt to Printing";"2017-07-06T14:50:36"
"10465";"T-shirt Printed";"2017-07-09T23:05:09"
"10465";"Receive T-shirt from Printing";"2017-07-11T16:45:36"
"10465";"Ship Goods Standard";"2017-07-15T11:49:06"
"10465";"Receive Delivery Confirmation";"2017-07-23T21:48:19"
"10466";"Receive Customer Order";"2017-08-20T18:07:45"
"10466";"Receive Payment";"2017-08-22T19:10:31"
"10466";"Send T-shirt to Printing";"2017-08-24T23:14:04"
"10466";"T-shirt Printed";"2017-08-28T18:59:20"
"10466";"Receive T-shirt from Printing";"2017-08-29T23:49:28"
"10466";"Ship Goods Standard";"2017-09-01T10:35:18"
"10466";"Receive Delivery Confirmation";"2017-09-20T17:17:01"
"10467";"Receive Customer Order";"2017-07-26T20:34:01"
"10467";"Receive Payment";"2017-07-27T21:21:26"
"10467";"Send T-shirt to Printing";"2017-07-28T05:30:08"
"10467";"T-shirt Printed";"2017-08-02T23:25:02"
"10467";"Receive T-shirt from Printing";"2017-08-06T11:01:07"
"10467";"Ship Goods Standard";"2017-08-09T04:51:23"
"10467";"Receive Delivery Confirmation";"2017-08-22T12:03:32"
"10468";"Receive Customer Order";"2017-08-04T19:28:39"
"10468";"Receive Payment";"2017-08-09T06:08:47"
"10468";"Send T-shirt to Printing";"2017-08-09T14:32:50"
"10468";"T-shirt Printed";"2017-08-10T22:54:09"
"10468";"Receive T-shirt from Printing";"2017-08-14T03:04:57"
"10468";"Ship Goods Standard";"2017-08-16T14:33:07"
"10468";"Receive Delivery Confirmation";"2017-09-02T02:22:19"
"10469";"Receive Customer Order";"2017-07-01T17:13:00"
"10469";"Receive Payment";"2017-07-05T12:00:43"
"10469";"Send T-shirt to Printing";"2017-07-06T18:53:20"
"10469";"T-shirt Printed";"2017-07-12T12:22:00"
"10469";"Receive T-shirt from Printing";"2017-07-16T08:24:29"
"10469";"Ship Goods Standard";"2017-07-18T21:50:32"
"10469";"Receive Delivery Confirmation";"2017-07-24T11:04:22"
"10470";"Receive Customer Order";"2017-09-09T04:59:37"
"10470";"Receive Payment";"2017-09-14T01:30:27"
"10470";"Send T-shirt to Printing";"2017-09-14T03:44:40"
"10470";"T-shirt Printed";"2017-09-18T20:43:29"
"10470";"Receive T-shirt from Printing";"2017-09-22T03:10:06"
"10470";"Ship Goods Standard";"2017-09-26T12:07:57"
"10470";"Receive Delivery Confirmation";"2017-10-16T03:49:05"
"10471";"Receive Customer Order";"2017-09-21T14:02:58"
"10471";"Receive Payment";"2017-09-25T07:05:03"
"10471";"Send T-shirt to Printing";"2017-09-27T05:59:51"
"10471";"T-shirt Printed";"2017-10-01T17:31:11"
"10471";"Receive T-shirt from Printing";"2017-10-02T15:31:29"
"10471";"Ship Goods Standard";"2017-10-05T22:19:43"
"10471";"Receive Delivery Confirmation";"2017-10-09T23:15:37"
"10472";"Receive Customer Order";"2017-07-19T09:09:40"
"10472";"Receive Payment";"2017-07-20T20:11:04"
"10472";"Send T-shirt to Printing";"2017-07-21T23:07:23"
"10472";"T-shirt Printed";"2017-07-24T22:16:10"
"10472";"Receive T-shirt from Printing";"2017-07-25T21:14:05"
"10472";"Ship Goods Standard";"2017-07-30T12:48:58"
"10472";"Receive Delivery Confirmation";"2017-08-14T17:16:42"
"10473";"Receive Customer Order";"2017-07-25T22:32:39"
"10473";"Receive Payment";"2017-07-29T08:06:24"
"10473";"Send T-shirt to Printing";"2017-07-29T11:48:50"
"10473";"T-shirt Printed";"2017-07-31T19:55:32"
"10473";"Receive T-shirt from Printing";"2017-08-04T06:02:31"
"10473";"Ship Goods Standard";"2017-08-04T18:52:10"
"10473";"Receive Delivery Confirmation";"2017-08-21T02:17:28"
"10474";"Receive Customer Order";"2017-09-19T23:53:57"
"10474";"Receive Payment";"2017-09-22T11:16:55"
"10474";"Send T-shirt to Printing";"2017-09-24T15:29:28"
"10474";"T-shirt Printed";"2017-09-25T11:58:02"
"10474";"Receive T-shirt from Printing";"2017-09-27T16:44:13"
"10474";"Ship Goods Standard";"2017-09-30T23:04:15"
"10474";"Receive Delivery Confirmation";"2017-10-17T14:24:38"
"10475";"Receive Customer Order";"2017-08-04T04:03:46"
"10475";"Receive Payment";"2017-08-08T11:47:17"
"10475";"Send T-shirt to Printing";"2017-08-10T02:43:47"
"10475";"T-shirt Printed";"2017-08-10T23:28:10"
"10475";"Receive T-shirt from Printing";"2017-08-13T05:57:55"
"10475";"Ship Goods Standard";"2017-08-15T01:35:48"
"10475";"Receive Delivery Confirmation";"2017-08-26T16:39:51"
"10476";"Receive Customer Order";"2017-09-20T05:57:10"
"10476";"Receive Payment";"2017-09-24T13:03:03"
"10476";"Send T-shirt to Printing";"2017-09-26T20:06:44"
"10476";"T-shirt Printed";"2017-09-29T04:31:22"
"10476";"Receive T-shirt from Printing";"2017-10-01T22:51:02"
"10476";"Ship Goods Standard";"2017-10-04T01:20:48"
"10476";"Receive Delivery Confirmation";"2017-10-20T15:49:22"
"10477";"Receive Customer Order";"2017-06-26T11:21:22"
"10477";"Receive Payment";"2017-06-28T09:34:44"
"10477";"Send T-shirt to Printing";"2017-07-01T03:26:56"
"10477";"T-shirt Printed";"2017-07-02T08:09:36"
"10477";"Receive T-shirt from Printing";"2017-07-05T22:14:18"
"10477";"Ship Goods Standard";"2017-07-09T06:40:23"
"10477";"Receive Delivery Confirmation";"2017-07-19T14:11:50"
"10478";"Receive Customer Order";"2017-08-27T05:28:21"
"10478";"Receive Payment";"2017-08-30T18:17:47"
"10478";"Send T-shirt to Printing";"2017-09-01T19:58:23"
"10478";"T-shirt Printed";"2017-09-02T13:40:18"
"10478";"Receive T-shirt from Printing";"2017-09-02T19:06:03"
"10478";"Ship Goods Standard";"2017-09-05T00:21:52"
"10478";"Receive Delivery Confirmation";"2017-09-09T13:29:09"
"10479";"Receive Customer Order";"2017-06-28T03:39:13"
"10479";"Receive Payment";"2017-07-01T12:29:07"
"10479";"Send T-shirt to Printing";"2017-07-01T23:55:25"
"10479";"T-shirt Printed";"2017-07-05T19:44:32"
"10479";"Receive T-shirt from Printing";"2017-07-09T11:01:53"
"10479";"Ship Goods Standard";"2017-07-11T19:21:50"
"10479";"Receive Delivery Confirmation";"2017-07-27T16:18:54"
"10480";"Receive Customer Order";"2017-07-15T14:37:44"
"10480";"Receive Payment";"2017-07-20T11:41:21"
"10480";"Send T-shirt to Printing";"2017-07-21T21:13:59"
"10480";"T-shirt Printed";"2017-07-22T12:59:32"
"10480";"Receive T-shirt from Printing";"2017-07-24T22:10:41"
"10480";"Ship Goods Standard";"2017-07-25T11:33:00"
"10480";"Receive Delivery Confirmation";"2017-07-30T06:11:21"
"10481";"Receive Customer Order";"2017-09-27T10:59:35"
"10481";"Receive Payment";"2017-09-29T00:56:07"
"10481";"Send T-shirt to Printing";"2017-09-29T11:44:08"
"10481";"T-shirt Printed";"2017-09-30T22:08:04"
"10481";"Receive T-shirt from Printing";"2017-10-01T07:26:00"
"10481";"Ship Goods Standard";"2017-10-04T16:22:09"
"10481";"Receive Delivery Confirmation";"2017-10-22T11:54:47"
"10482";"Receive Customer Order";"2017-09-19T22:46:06"
"10482";"Receive Payment";"2017-09-21T18:56:00"
"10482";"Send T-shirt to Printing";"2017-09-21T22:03:31"
"10482";"T-shirt Printed";"2017-09-25T15:08:48"
"10482";"Receive T-shirt from Printing";"2017-09-28T17:21:55"
"10482";"Ship Goods Standard";"2017-10-01T06:35:05"
"10482";"Receive Delivery Confirmation";"2017-10-13T13:28:27"
"10483";"Receive Customer Order";"2017-07-13T11:51:29"
"10483";"Receive Payment";"2017-07-17T07:55:11"
"10483";"Send T-shirt to Printing";"2017-07-18T17:41:50"
"10483";"T-shirt Printed";"2017-07-21T22:54:07"
"10483";"Receive T-shirt from Printing";"2017-07-25T08:32:05"
"10483";"Ship Goods Standard";"2017-07-27T04:19:40"
"10483";"Receive Delivery Confirmation";"2017-08-08T01:44:03"
"10484";"Receive Customer Order";"2017-08-18T01:56:47"
"10484";"Receive Payment";"2017-08-22T16:34:49"
"10484";"Send T-shirt to Printing";"2017-08-24T23:06:04"
"10484";"T-shirt Printed";"2017-08-27T23:02:20"
"10484";"Receive T-shirt from Printing";"2017-08-31T18:10:51"
"10484";"Ship Goods Standard";"2017-09-05T04:24:07"
"10484";"Receive Delivery Confirmation";"2017-09-21T22:40:26"
"10485";"Receive Customer Order";"2017-07-03T00:10:12"
"10485";"Receive Payment";"2017-07-06T16:02:56"
"10485";"Send T-shirt to Printing";"2017-07-07T12:51:38"
"10485";"T-shirt Printed";"2017-07-08T06:51:41"
"10485";"Receive T-shirt from Printing";"2017-07-09T01:49:31"
"10485";"Ship Goods Standard";"2017-07-12T07:22:02"
"10485";"Receive Delivery Confirmation";"2017-07-30T13:33:12"
"10486";"Receive Customer Order";"2017-06-03T02:29:29"
"10486";"Receive Payment";"2017-06-05T16:14:07"
"10486";"Send T-shirt to Printing";"2017-06-05T23:10:19"
"10486";"T-shirt Printed";"2017-06-10T13:31:16"
"10486";"Receive T-shirt from Printing";"2017-06-14T02:56:43"
"10486";"Ship Goods Standard";"2017-06-18T03:02:01"
"10486";"Receive Delivery Confirmation";"2017-06-26T05:54:37"
"10487";"Receive Customer Order";"2017-09-30T19:13:23"
"10487";"Receive Payment";"2017-10-04T04:13:30"
"10487";"Send T-shirt to Printing";"2017-10-05T11:15:11"
"10487";"T-shirt Printed";"2017-10-08T05:18:18"
"10487";"Receive T-shirt from Printing";"2017-10-10T03:34:31"
"10487";"Ship Goods Standard";"2017-10-15T02:17:47"
"10487";"Receive Delivery Confirmation";"2017-10-22T00:41:05"
"10488";"Receive Customer Order";"2017-07-31T11:34:48"
"10488";"Receive Payment";"2017-08-04T17:04:23"
"10488";"Send T-shirt to Printing";"2017-08-05T08:04:06"
"10488";"T-shirt Printed";"2017-08-07T09:49:34"
"10488";"Receive T-shirt from Printing";"2017-08-07T23:28:13"
"10488";"Ship Goods Standard";"2017-08-11T07:14:20"
"10488";"Receive Delivery Confirmation";"2017-08-22T15:44:25"
"10489";"Receive Customer Order";"2017-07-26T11:42:44"
"10489";"Receive Payment";"2017-07-28T17:36:38"
"10489";"Send T-shirt to Printing";"2017-07-31T13:37:21"
"10489";"T-shirt Printed";"2017-08-02T20:28:33"
"10489";"Receive T-shirt from Printing";"2017-08-05T23:05:58"
"10489";"Ship Goods Standard";"2017-08-10T21:49:57"
"10489";"Receive Delivery Confirmation";"2017-08-27T13:09:09"
"10490";"Receive Customer Order";"2017-06-17T12:59:28"
"10490";"Receive Payment";"2017-06-21T14:16:23"
"10490";"Send T-shirt to Printing";"2017-06-21T18:56:01"
"10490";"T-shirt Printed";"2017-06-21T22:53:58"
"10490";"Receive T-shirt from Printing";"2017-06-22T12:11:34"
"10490";"Ship Goods Standard";"2017-06-25T15:54:23"
"10490";"Receive Delivery Confirmation";"2017-07-05T00:14:16"
"10491";"Receive Customer Order";"2017-07-27T13:10:49"
"10491";"Receive Payment";"2017-08-01T05:11:45"
"10491";"Send T-shirt to Printing";"2017-08-02T03:58:58"
"10491";"T-shirt Printed";"2017-08-07T20:58:43"
"10491";"Receive T-shirt from Printing";"2017-08-10T19:57:13"
"10491";"Ship Goods Standard";"2017-08-15T16:48:53"
"10491";"Receive Delivery Confirmation";"2017-08-28T21:21:44"
"10492";"Receive Customer Order";"2017-08-25T09:59:35"
"10492";"Receive Payment";"2017-08-29T13:53:38"
"10492";"Send T-shirt to Printing";"2017-08-30T12:47:57"
"10492";"T-shirt Printed";"2017-09-01T18:58:38"
"10492";"Receive T-shirt from Printing";"2017-09-04T14:11:48"
"10492";"Ship Goods Standard";"2017-09-07T16:23:18"
"10492";"Receive Delivery Confirmation";"2017-09-19T21:09:22"
"10493";"Receive Customer Order";"2017-09-30T21:05:17"
"10493";"Receive Payment";"2017-10-02T01:31:37"
"10493";"Send T-shirt to Printing";"2017-10-02T14:02:09"
"10493";"T-shirt Printed";"2017-10-05T14:56:03"
"10493";"Receive T-shirt from Printing";"2017-10-07T13:45:04"
"10493";"Ship Goods Standard";"2017-10-10T19:38:42"
"10493";"Receive Delivery Confirmation";"2017-10-29T03:06:45"
"10494";"Receive Customer Order";"2017-06-10T15:31:55"
"10494";"Receive Payment";"2017-06-12T07:35:44"
"10494";"Send T-shirt to Printing";"2017-06-12T08:53:34"
"10494";"T-shirt Printed";"2017-06-13T18:23:22"
"10494";"Receive T-shirt from Printing";"2017-06-17T06:33:32"
"10494";"Ship Goods Standard";"2017-06-19T19:49:05"
"10494";"Receive Delivery Confirmation";"2017-06-26T20:08:46"
"10495";"Receive Customer Order";"2017-06-16T03:10:25"
"10495";"Receive Payment";"2017-06-17T12:47:25"
